OBJECTID,aadt_type,priority,sh_sa_ir,faadt,fedfunccls,fed_urbrur,capacity,jurisdictn,link_id,nhs_status,num_lanes,offic_mile,prim_bmp,prirtecode,prim_emp,prirtename,segment_id,speed_lim,speedsrc,st_urbrur,strtname,townname,towncode,cntyname,cnty_no,surfc_type,dot_region,dot_regi_1,Shape_Leng,x,y,Damage_Status,Match_Type,Matched_Damage_OBJECTID,Dist_to_Damage_m,Z_Min,Z_Max,Z_Mean,Length3D,Min_Slope,Max_Slope,Avg_Slope,Shape_Length,Distance_to_Coast_m,Nearest_Gauge,Max_Height,Return_Period,Nearest_Wave_Gauge,Max_WVHT,Max_Dir,Avg_WVHT,Avg_Dir,Nearest_Wind_Gauge,Max_WSPD,Max_WSPD_Dir,Avg_WSPD,Avg_WSPD_Dir,Nearest_Precip_Gauge,Precipitation,Rel_Elev_Min,Rel_Elev_Mean,Rel_Elev_Max,Structure
150007,E,5,IR-3180028,85,Local,Rural,1000,Townway,234082,Non-fed aid non-NHS,2,Y,0,3180028,0.05,RD INV 31 80028,48170,,Unposted,Urban,GOLD RIBBON DR,Wells,31270,York,31,Flexible,1,Southern,121.3113521,-70.56850603,43.29333796,No Damage,Control,53081,69.17211366,2,4,3.485662672,,0,78.39936771,1.916356369,121.3113521,24.36116090570064,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,1.47016,0.955822672,No Structure
53315,E,5,IR-3180081,2869,Local,Rural,1000,Townway,5082316,Non-fed aid non-NHS,2,Y,0.31,3180081,0.49,RD INV 31 80081,33465,25,Posted,Urban,WEBHANNET DR,Wells,31270,York,31,Flexible,1,Southern,399.4581233,-70.57007158,43.29182007,No Damage,Control,53081,278.0917449,2,4,3.691701297,,0,51.51562147,0.550587714,399.4581233,10.253345238419987,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,1.47016,1.161861297,No Structure
150006,E,5,IR-3180081,1925,Local,Rural,1000,Townway,234081,Non-fed aid non-NHS,2,Y,0.17,3180081,0.31,RD INV 31 80081,92215,25,Posted,Urban,WEBHANNET DR,Wells,31270,York,31,Flexible,1,Southern,304.5990754,-70.57108965,43.29033179,No Damage,Control,53081,462.268129,4,4,4,,0,0,0,304.5990754,11.815028012299916,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,1.47016,1.47016,1.47016,No Structure
150816,E,5,IR-3180049,157,Local,Rural,1000,Townway,234074,Non-fed aid non-NHS,2,Y,0.1,3180049,0.15,RD INV 31 80049,100274,,Unposted,Urban,SEAVIEW DR,Wells,31270,York,31,Flexible,1,Southern,104.4767534,-70.5718804,43.28909596,No Damage,Control,53081,613.3642877,3,4,3.161806269,,0,51.18507061,3.399087726,104.4767534,19.61359997375284,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,1.47016,0.631966269,No Structure
71410,E,5,IR-3180015,173,Local,Rural,1000,Townway,5082357,Non-fed aid non-NHS,2,Y,1.19,3180015,1.21,RD INV 31 80015,59181,,Unposted,Urban,DRAKES ISLAND RD,Wells,31270,York,31,Flexible,1,Southern,50.6797588,-70.55144627,43.32445565,Damage,Damage,71410,,3,4,3.060520855,,0,72.3502541,4.502192208,50.6797588,25.043210508790988,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,1.47016,0.530680855,No Structure
71409,E,5,IR-3180016,599,Local,Rural,1000,Townway,5082356,Non-fed aid non-NHS,2,Y,0.35,3180016,0.39,RD INV 31 80016,10480,25,Posted,Urban,ISLAND BEACH RD,Wells,31270,York,31,Flexible,1,Southern,97.94975209,-70.55195517,43.32426028,No Damage,Control,71410,46.54655926,3,3,3,,0,0,0,97.94975209,28.11076820182994,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,0.47016,0.47016,No Structure
176909,E,5,IR-3180029,87,Local,Rural,1000,Townway,234233,Non-fed aid non-NHS,2,Y,0,3180029,0.05,RD INV 31 80029,93884,,Unposted,Urban,GROVE ST,Wells,31270,York,31,Flexible,1,Southern,111.9594335,-70.55239694,43.32424439,No Damage,Control,71410,80.40968292,3,3,3,,0,0,0,111.9594335,12.666385145761666,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,0.47016,0.47016,No Structure
176911,E,5,IR-3180015,863,Local,Rural,1000,Townway,234236,Non-fed aid non-NHS,2,Y,1.07,3180015,1.19,RD INV 31 80015,32493,25,Posted,Urban,DRAKES ISLAND RD,Wells,31270,York,31,Flexible,1,Southern,269.449099,-70.55226274,43.32506506,No Damage,Control,71410,94.62499455,2,3,2.053092828,,0,73.26949634,0.439280496,269.449099,22.734992010831405,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,0.47016,-0.476747172,No Structure
71408,E,5,IR-3180016,342,Local,Rural,1000,Townway,5082354,Non-fed aid non-NHS,2,Y,0.3,3180016,0.35,RD INV 31 80016,27244,25,Posted,Urban,ISLAND BEACH RD,Wells,31270,York,31,Flexible,1,Southern,117.6033684,-70.55249639,43.32365527,No Damage,Control,71410,123.0311481,3,3,3,,0,0,0,117.6033684,22.92747650815554,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,0.47016,0.47016,No Structure
176908,E,5,IR-3180029,87,Local,Rural,1000,Townway,234233,Non-fed aid non-NHS,2,Y,0.05,3180029,0.13,RD INV 31 80029,16779,,Unposted,Urban,GROVE ST,Wells,31270,York,31,Gravel,1,Southern,180.3890378,-70.5532313,43.32490114,No Damage,Control,71410,152.654973,2,3,2.093567379,,0,73.78975184,3.648229476,180.3890378,0.003544256,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,0.47016,-0.436272621,No Structure
150069,E,5,IR-3180090,6702,Local,Rural,1000,Townway,234106,Non-fed aid non-NHS,2,Y,0.42,3180090,0.62,RD INV 31 80090,84760,35,Posted,Urban,MILE RD,Wells,31270,York,31,Flexible,1,Southern,435.0596601,-70.57776815,43.30404879,Damage,Damage,150069,,0,3,2.854607373,,0,90.95566553,0.906734102,435.0596601,6.893903064901245,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-2.52984,0.47016,0.324767373,Bridge
53333,E,5,IR-3180089,88,Local,Rural,1000,Townway,5082330,Non-fed aid non-NHS,2,Y,0,3180089,0.14,RD INV 31 80089,31663,,Unposted,Urban,MERRIFIELD CT,Wells,31270,York,31,Flexible,1,Southern,316.7836943,-70.58031281,43.30336929,No Damage,Control,150069,219.3377972,2,4,2.505054654,,0,89.89504942,1.449131904,316.7836943,4.487721613071709,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,1.47016,-0.024785346,No Structure
141147,A,5,IR-3180090,6900,Local,Rural,1000,Townway,3640976,Non-fed aid non-NHS,2,Y,0.62,3180090,0.83,RD INV 31 80090,60328,35,Posted,Urban,MILE RD,Wells,31270,York,31,Flexible,1,Southern,468.2360691,-70.58291884,43.30423443,No Damage,Control,150069,417.3001902,3,8,4.646021132,,0,98.97096255,2.055591025,294.6546913,176.40014363643124,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,5.47016,2.116181132,No Structure
11886,E,5,IR-3180090,6702,Local,Rural,1000,Townway,2743187,Non-fed aid non-NHS,2,Y,0.107,3180090,0.42,RD INV 31 80090,63619,35,Posted,Urban,MILE RD,Wells,31270,York,31,Flexible,1,Southern,696.9139316,-70.57236719,43.30393674,No Damage,Control,150069,437.2195945,0,3,2.19826211,,0,98.90213358,1.883212157,696.9139316,4.262185676083633,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-2.52984,0.47016,-0.33157789,No Structure
177257,E,5,IR-3180015,1577,Local,Rural,1000,Townway,234169,Non-fed aid non-NHS,2,Y,0.68,3180015,0.9,RD INV 31 80015,36869,25,Posted,Urban,DRAKES ISLAND RD,Wells,31270,York,31,Flexible,1,Southern,489.7559438,-70.55700563,43.32938831,Damage,Damage,177257,,2,4.9774,3.319526575,,0,85.56669598,2.3906139,489.7559438,27.90052107312185,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Kennebunk,3.21,-0.52984,2.44756,0.789686575,No Structure
176960,E,5,IR-3180015,1330,Local,Rural,1000,Townway,234242,Non-fed aid non-NHS,2,Y,0.9,3180015,0.97,RD INV 31 80015,27332,25,Posted,Urban,DRAKES ISLAND RD,Wells,31270,York,31,Flexible,1,Southern,150.7024349,-70.5552905,43.32735489,No Damage,Control,177257,265.2740929,2,3,2.560009791,,0,56.04652654,1.412743522,150.7024349,29.47557289941362,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,0.47016,0.030169791,No Structure
176961,E,5,IR-3180053,156,Local,Rural,1000,Townway,234243,Non-fed aid non-NHS,2,Y,0,3180053,0.09,RD INV 31 80053,17562,,Unposted,Urban,SHADY LN,Wells,31270,York,31,Gravel,1,Southern,207.2313981,-70.55575239,43.32713669,No Damage,Control,177257,270.1120938,3,4,3.197938758,,0,51.12154427,1.005994735,207.2313981,35.62606792566287,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,1.47016,0.668098758,No Structure
113063,E,5,IR-3180064,110,Local,Rural,1000,Townway,242514,Non-fed aid non-NHS,2,Y,0,3180064,0.07,RD INV 31 80064,76479,,Unposted,Urban,CROSS ST,Wells,31270,York,31,Gravel,1,Southern,163.7774977,-70.5550279,43.32661856,No Damage,Control,177257,347.0511156,2,3,2.312577031,,0,60.10402552,1.011019306,163.7774977,17.642863929740443,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,0.47016,-0.217262969,No Structure
113065,E,5,IR-3180029,72,Local,Rural,1000,Townway,242516,Non-fed aid non-NHS,2,Y,0.2,3180029,0.24,RD INV 31 80029,15268,,Unposted,Urban,GROVE ST,Wells,31270,York,31,Gravel,1,Southern,99.92960648,-70.55552629,43.32607488,No Damage,Control,177257,387.3811467,3,3,3,,0,0,0,99.92960647,50.66690286,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,0.47016,0.47016,0.47016,No Structure
176957,E,5,IR-3180015,1185,Local,Rural,1000,Townway,234237,Non-fed aid non-NHS,2,Y,0.97,3180015,1.07,RD INV 31 80015,30984,25,Posted,Urban,DRAKES ISLAND RD,Wells,31270,York,31,Flexible,1,Southern,218.8226674,-70.55382726,43.32624656,No Damage,Control,177257,433.749623,2,2,2,,0,0,0,218.8226674,3.944748228312919,Seavey,8.3,109.8,Portland,6.98,156,4.43,222.44,Portland,20.1,127,12.63,182.9,Wells,3.11,-0.52984,-0.52984,-0.52984,No Structure
163004,A,5,IR-0901298,300,Local,Rural,1000,Townway,198137,Non-fed aid non-NHS,2,Y,0.34,901298,0.65,RD INV 09 01298,50698,20,Posted,Rural,WATER ST,Castine,9080,Hancock,9,Flexible,4,Eastern,698.4376343,-68.79327226,44.3917958,Damage,Damage,163004,,7,9,8.144506457,,0,63.10677628,1.271155035,698.4376343,19.55647007563477,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,3.903232,5.903232,5.047738457,No Structure
72150,E,5,IR-0901298,222,Local,Rural,1000,Townway,5098001,Non-fed aid non-NHS,2,Y,0.65,901298,0.73,RD INV 09 01298,96198,,Unposted,Rural,DYER ST,Castine,9080,Hancock,9,Flexible,4,Eastern,176.15769,-68.79541015,44.39111727,No Damage,Control,163004,185.8729084,8,25,16.88566658,,0,73.76101479,13.29890773,176.15769,66.39771738621464,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,4.903232,21.903232,13.78889858,No Structure
72151,A,5,IR-0901299,530,Local,Rural,1000,Townway,5098002,Non-fed aid non-NHS,2,Y,0.52,901299,0.63,RD INV 09 01299,86440,20,Posted,Rural,COURT ST,Castine,9080,Hancock,9,Flexible,4,Eastern,238.6495303,-68.7956103,44.39209885,No Damage,Control,163004,188.8043713,24,27,25.60938224,,0,69.7022115,2.40823796,238.6495303,155.51696932319518,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,20.903232,23.903232,22.51261424,No Structure
163006,E,5,IR-0901299,565,Local,Rural,1000,Townway,198139,Non-fed aid non-NHS,2,Y,0.63,901299,0.69,RD INV 09 01299,69977,25,Posted,Rural,STATE ST,Castine,9080,Hancock,9,Flexible,4,Eastern,126.5239867,-68.79509673,44.39304986,No Damage,Control,163004,201.146287,24,25,24.07176045,,0,51.50304077,0.882837002,126.5239867,214.3448552188347,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,20.903232,21.903232,20.97499245,No Structure
72152,A,5,IR-0901298,410,Local,Rural,1000,Townway,5098003,Non-fed aid non-NHS,2,Y,0,901298,0.21,RD INV 09 01298,91076,25,Posted,Rural,COURT ST,Castine,9080,Hancock,9,Flexible,4,Eastern,480.0023777,-68.79377185,44.39371757,No Damage,Control,163004,217.3466927,21,24,22.44288991,,0,76.22365875,3.029360798,480.0023777,219.70398448477096,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,17.903232,20.903232,19.34612191,No Structure
162815,A,5,IR-0901300,330,Local,Rural,1000,Townway,198131,Non-fed aid non-NHS,2,Y,0.56,901300,0.71,RD INV 09 01300,84203,20,Posted,Rural,WATER ST,Castine,9080,Hancock,9,Flexible,4,Eastern,330.2873707,-68.79573313,44.38954614,No Damage,Control,163004,317.5059886,6,8,6.837751236,,0,87.12257077,4.57582642,330.2873707,18.57238817501945,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,2.903232,4.903232,3.740983236,No Structure
159293,A,5,IR-1300474,1030,Local,Rural,1000,Townway,5085627,Non-fed aid non-NHS,2,Y,0.38,1300474,1.34,RD INV 13 00474,99957,35,Posted,Rural,ISLAND RD,South Thomaston,13130,Knox,13,Flexible,2,Mid-Coast,2144.593715,-69.12429844,44.00638901,Damage,Damage,159293,,0,15,6.967035236,,0,102.5408289,3.51040291,2144.593715,9.681746527913212,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-3.096768,11.903232,3.870267236,Bridge
180334,E,5,IR-1300779,127,Local,Rural,1000,Townway,5085629,Non-fed aid non-NHS,2,Y,0,1300779,0.213,RD INV 13 00779,36358,20,Posted,Rural,ROCKLEDGE RD,South Thomaston,13130,Knox,13,Flexible,2,Mid-Coast,469.623721,-69.11776604,43.99749513,No Damage,Control,159293,574.5056494,17,26,22.2798886,,0,98.89360554,5.059268776,469.623721,220.9469065282277,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,13.903232,22.903232,19.1831206,No Structure
192791,E,5,IR-1300776,176,Local,Rural,1000,Townway,2229234,Non-fed aid non-NHS,2,Y,0.57,1300776,0.58,RD INV 13 00776,35751,,Unposted,Rural,PATTEN POINT RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,12.44815123,-69.13111282,44.008727,No Damage,Control,159293,603.822807,11,11,11,,0,0,0,12.44815123,64.63794627589652,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,7.903232,7.903232,7.903232,No Structure
194442,E,5,IR-1300776,176,Local,Rural,1000,Townway,2229232,Non-fed aid non-NHS,2,Y,0.58,1300776,0.61,RD INV 13 00776,38463,,Unposted,Rural,PATTEN POINT RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,70.33044754,-69.13117803,44.00891052,No Damage,Control,159293,617.5269257,11,13,11.87092449,,0,82.47176024,4.080473412,70.33044753,77.00753370222044,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,7.903232,9.903232,8.77415649,No Structure
191935,E,5,IR-1300776,176,Local,Rural,1000,Townway,2076390,Non-fed aid non-NHS,2,Y,0.61,1300776,0.69,RD INV 13 00776,20723,,Unposted,Rural,PATTEN POINT RD,South Thomaston,13130,Knox,13,Flexible,2,Mid-Coast,177.3014831,-69.13103096,44.00960465,No Damage,Control,159293,646.3512749,13,16,14.40556646,,0,90.24786786,2.175622614,177.3014831,111.88479435905188,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,9.903232,12.903232,11.30879846,No Structure
85300,A,5,IR-1300474,1090,Local,Rural,1000,Townway,207741,Non-fed aid non-NHS,2,Y,1.34,1300474,1.59,RD INV 13 00474,57202,35,Posted,Rural,ISLAND RD,South Thomaston,13130,Knox,13,Flexible,2,Mid-Coast,570.8090374,-69.12973243,44.01090137,No Damage,Control,159293,663.7910966,3,14,9.845004304,,0,92.30657735,2.577475976,570.8090374,97.41166159965672,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-0.096768,10.903232,6.748236304,No Structure
180335,E,5,IR-1301246,647,Local,Rural,1000,Townway,5085630,Non-fed aid non-NHS,2,Y,0.14,1301246,0.31,RD INV 13 01246,34814,25,Posted,Rural,VILLAGE RD,South Thomaston,13130,Knox,13,Flexible,2,Mid-Coast,370.3890843,-69.12979912,44.00982853,Damage,Damage,180335,,3,16,7.711115433,,0,96.093863,4.081953027,370.3890843,43.524547340240325,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-0.096768,12.903232,4.614347433,No Structure
191935,E,5,IR-1300776,176,Local,Rural,1000,Townway,2076390,Non-fed aid non-NHS,2,Y,0.61,1300776,0.69,RD INV 13 00776,20723,,Unposted,Rural,PATTEN POINT RD,South Thomaston,13130,Knox,13,Flexible,2,Mid-Coast,177.3014831,-69.13103096,44.00960465,No Damage,Control,180335,101.6116455,13,16,14.40556646,,0,90.24786786,2.175622614,177.3014831,111.88479435905188,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,9.903232,12.903232,11.30879846,No Structure
85300,A,5,IR-1300474,1090,Local,Rural,1000,Townway,207741,Non-fed aid non-NHS,2,Y,1.34,1300474,1.59,RD INV 13 00474,57202,35,Posted,Rural,ISLAND RD,South Thomaston,13130,Knox,13,Flexible,2,Mid-Coast,570.8090374,-69.12973243,44.01090137,No Damage,Control,180335,119.413528,3,14,9.845004304,,0,92.30657735,2.577475976,570.8090374,97.41166159965672,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-0.096768,10.903232,6.748236304,No Structure
194442,E,5,IR-1300776,176,Local,Rural,1000,Townway,2229232,Non-fed aid non-NHS,2,Y,0.58,1300776,0.61,RD INV 13 00776,38463,,Unposted,Rural,PATTEN POINT RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,70.33044754,-69.13117803,44.00891052,No Damage,Control,180335,150.2698472,11,13,11.87092449,,0,82.47176024,4.080473412,70.33044753,77.00753370222044,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,7.903232,9.903232,8.77415649,No Structure
180336,E,5,IR-1301075,31,Local,Rural,1000,Townway,5085631,Non-fed aid non-NHS,2,Y,0,1301075,0.04,RD INV 13 01075,47856,,Unposted,Rural,DRINKWATER WHARF RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,99.33314906,-69.13079715,44.00859043,No Damage,Control,180335,159.1348433,3,11,7.022199263,,0,87.93310437,9.064141428,99.33314906,36.19195995910757,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-0.096768,7.903232,3.925431263,No Structure
192791,E,5,IR-1300776,176,Local,Rural,1000,Townway,2229234,Non-fed aid non-NHS,2,Y,0.57,1300776,0.58,RD INV 13 00776,35751,,Unposted,Rural,PATTEN POINT RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,12.44815123,-69.13111282,44.008727,No Damage,Control,180335,161.3709188,11,11,11,,0,0,0,12.44815123,64.63794627589652,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,7.903232,7.903232,7.903232,No Structure
180327,E,5,IR-1300761,115,Local,Rural,1000,Townway,5085624,Non-fed aid non-NHS,2,Y,0,1300761,0.56,RD INV 13 00761,8205,,Unposted,Rural,HARRINGTON COVE RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,1244.515216,-69.15773453,44.00717464,Damage,Damage,180327,,2.7836,5,3.466482961,,0,81.39883922,0.671781677,1244.515216,4.597309235250742,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-0.313168,1.903232,0.369714961,No Structure
31503,E,4,SA-002,1157,Major Collector,Rural,1800,State aid,3108992,Fed aid non-NHS,2,Y,8.43,0073X,8.5,ST RTE 73,33784,50,Posted,Rural,SEAL HARBOR RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,157.4245681,-69.15612879,44.00923951,No Damage,Control,180327,263.0767612,4,5,4.239354428,,0,40.36334765,0.668864995,157.4245681,21.09279233987501,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,0.903232,1.903232,1.142586428,Cross Culvert
39093,E,5,IR-1300755,591,Local,Rural,1000,Townway,5099644,Non-fed aid non-NHS,2,Y,0,1300755,0.07,RD INV 13 00755,87094,,Unposted,Rural,CLINE RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,145.7020011,-69.15466392,44.00879925,No Damage,Control,180327,304.8626355,4,5,4.139055473,,0,65.93426503,0.777719999,145.7020011,22.25150299,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,0.903232,1.903232,1.042287473,No Structure
180338,A,5,IR-1300755,470,Local,Rural,1000,Townway,5085633,Non-fed aid non-NHS,2,Y,0.07,1300755,0.4,RD INV 13 00755,97626,,Unposted,Rural,CLINE RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,730.7916886,-69.15304094,44.00714435,No Damage,Control,180327,375.3956889,5,11,8.088010564,,0,97.80147436,1.961722893,730.7916886,214.5345973161843,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,1.903232,7.903232,4.991242564,No Structure
31497,E,4,SA-002,1157,Major Collector,Rural,1800,State aid,3108992,Fed aid non-NHS,2,Y,8.5,0073X,9,ST RTE 73,82,50,Posted,Rural,SEAL HARBOR RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,1120.625694,-69.16304525,44.00963835,No Damage,Control,180327,505.4143126,5,8,6.604498293,,0,97.59300269,1.457017858,1120.625694,235.30635265869915,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,1.903232,4.903232,3.507730293,Cross Culvert
30723,E,4,SA-002,1130,Major Collector,Rural,1800,State aid,3108993,Fed aid non-NHS,2,Y,8.13,0073X,8.43,ST RTE 73,76172,50,Posted,Rural,SPRUCE HEAD RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,666.8495404,-69.15178874,44.01038812,No Damage,Control,180327,594.805962,4,10.9802,6.343549097,,0,84.11072006,2.222439319,526.6530135,209.2603762,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,0.903232,7.883432,3.246781097,Cross Culvert
159296,E,5,IR-1301019,223,Local,Rural,1000,Townway,5085378,Non-fed aid non-NHS,2,Y,0,1301019,0.93,RD INV 13 01019,42886,40,Posted,Rural,DRIFT INN RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,2073.161631,-69.24666912,43.92925989,Damage,Damage,159296,,3,16,7.606961083,,0,91.43956536,1.99555298,1661.191781,200.3418988150956,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Waldoboro,2.17,0.16536,13.16536,4.772321083,No Structure
80526,A,4,SH-0194,1120,Major Collector,Rural,1800,State hwy,3115551,Fed aid non-NHS,2,Y,0.508,0131X,1,ST RTE 131,40343,50,Posted,Rural,PORT CLYDE RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,1094.723455,-69.24811866,43.93161687,No Damage,Control,159296,286.6404198,6,10,7.836993028,,0,91.25263562,1.467266809,860.9765311,290.4723764211845,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Waldoboro,2.17,3.16536,7.16536,5.002353028,Cross Culvert
80535,A,4,SH-0194,1120,Major Collector,Rural,1800,State hwy,3115551,Fed aid non-NHS,2,Y,0.309,0131X,0.5,ST RTE 131,83967,40,Posted,Rural,PORT CLYDE RD,Saint George,13120,Knox,13,Flexible,2,Mid-Coast,425.5376925,-69.25367275,43.9297763,No Damage,Control,159296,563.7957871,16,18,16.7560936,,0,83.31864859,2.536532197,96.39696725,431.92155327558953,Portland,9.3,280.71,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Waldoboro,2.17,13.16536,15.16536,13.9214536,Cross Culvert
